Board State,Action Probabilities,Player
"0,0,1,-1,0,0,0,0,0,1,-1,-1,-1,0,0,0,1,1,1,1,0,0,0,-1,-1,-1,1,0,0,0,0,0,-1,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0","0.030267814695473034,0.022397126406423325,0,0,0.023031007342454175,0.023664888278485025,0.02778511436268554,0.022397126406423325,0.033965453488986316,0,0,0,0,0.019755955839628123,0.030584755163488457,0.023664888278485025,0,0,0,0,0.0324335745602451,0.0246157096825313,0.04294543341609001,0,0,0,0,0.01711478527283292,0.031588399978870633,0.04357931435212086,0.027468173894670118,0.02139348159104115,0,0,0.01711478527283292,0.03275051502826053,0.03908932438856901,0.026517352490623845,0.020125719718979453,0,0,0.050287887591780676,0.034546511013681266,0.033067455496275946,0.022080185938407902,0.03671227087845333,0.07178701600549363,0.07548465479900691,0.04178331836670012",-1
"0,0,1,-1,0,0,0,0,0,1,-1,-1,-1,0,0,0,1,1,1,1,0,0,0,-1,-1,-1,1,0,0,0,0,0,-1,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,-1,0","0.0036845337310290375,0.0015790858847267305,0,0,0.0038599877182208964,0.004123168699008685,0.004210895692604614,0.005877708570927274,0.0030704447758575313,0,0,0,0,0.0010527239231511536,0.005789981577331345,0.004824984647776121,0,0,0,0,0.0030704447758575313,0.004298622686200544,0.007281340468462146,0,0,0,0,0.0050004386349679795,0.003772260724624967,0.011843144135450479,0.002631809807877884,0.005702254583735415,0,0,0.0028949907886656723,0.0064917975260987805,0.0017545398719185893,0.0025440828142819544,0.002105447846302307,0,0,0.005965435564523204,0.00666725151329064,0.006404070532502851,0.0036845337310290375,0.004474076673392403,0.8683217826125099,0,0.007018159487674357",1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.006331022007838408,0.007737915787358054,0.01286302884132248,0.01698321776705859,0.007034468897598231,0.024922118380062305,0.034669882423876995,0.01336549090543664,0.016380263290121596,0.020701437041503366,0.018490603959401067,0.013064013666968143,0.035674806552105316,0.02411817907747965,0.014671892272133454,0.02039995980303487,0.04190533614712089,0.019093558436338056,0.057381167721837004,0.0252235956185308,0.007235453723243895,0.006230529595015576,0.014872877097779118,0.018490603959401067,0.04190533614712089,0.010149733695106019,0.022811777710782837,0.016480755702944428,0.011355642648980003,0.04481961611898302,0.026931966636518943,0.022711285297960005,0.028137875590392925,0.008441362677117878,0.011556627474625665,0.008441362677117878,0.01336549090543664,0.04753291126519948,0.01698321776705859,0.04140287408300673,0.014068937795196463,0.00321575721033062,0.03175560245201487,0.030750678323786553,0.010149733695106019,0.026931966636518943,0.013264998492613807,0.012260074364385488,0.006732991659129736",1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.011878741803668156,0.021286705312173335,0.012448921410244227,0.016915328328423452,0.024422693148341727,0.020716525705597264,0.020716525705597264,0.004466406918179226,0.03326047705027083,0.030314549082961134,0.017865627672716905,0.026893471443504704,0.019576166492445122,0.02043143590230923,0.009693053311793215,0.014634609902119167,0.01919604675472774,0.020716525705597264,0,0.012068801672526846,0.013684310557825714,0.02594317209921125,0.029269219804238335,0.026513351705787322,0.029459279673097024,0.01539484937755393,0.011878741803668156,0.017865627672716905,0.015965028984130002,0.028889100066520953,0.026133231968069943,0.021476765181032025,0.042858500427634706,0.020716525705597264,0.028508980328803574,0.014444550033260476,0.03269029744369476,0.02755868098451012,0.013684310557825714,0.0199562862301625,0.008647724033070417,0.012068801672526846,0.08771262947828566,0.026703411574646015,0.005321676328043334,0.005511736196902024,0.009693053311793215,0.014064430295543096,0.009883113180651906",-1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0","0.004137550570062523,0.015722692166237586,0.01415961750643619,0.01940051489518205,0.0037697682971680763,0.026296432511952923,0.02887090842221405,0.011033468186833395,0.008367046708348657,0.021699154100772344,0.008183155571901435,0.03576682603898492,0.02666421478484737,0.023905847738139023,0.01875689591761677,0.015079073188672305,0.002114748069143067,0.03475542478852519,0,0.024641412283927914,0.051397572636998894,0.027031997057741817,0.008642883413019492,0.002114748069143067,0.0640860610518573,0.058109599117322545,0.026940051489518207,0.014619345347554248,0.013699889665318132,0.017837440235380655,0.005516734093416698,0.04284663479220301,0.029698418536226553,0.016826038984920928,0.03567488047076131,0.015079073188672305,0.027675616035307098,0.061143802868701726,0.01875689591761677,0.012596542846634792,0.03181316660536962,0.001471129091577786,0,0.02500919455682236,0.028411180581095992,0.007539536594336153,0.0051489518205222505,0.0037697682971680763,0.003218094887826407",1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0","0.026758050887240634,0.007792695521547273,0.013895408881795137,0.006290489155947799,0.02300253497324195,0.026382499295840765,0.03182799737113886,0.009294901887146746,0.016899821612994085,0.027321378274340436,0.016242606328044314,0.039996244484086,0.012299314618345695,0.006947704440897568,0.01408318467749507,0.0460050699464839,0.015491503145244579,0.01896535536569336,0,0.010890996150596188,0.02131255281194254,0.015867054736644445,0.010327668763496386,0.007417143930147404,0,0.016618157919444182,0.01408318467749507,0.009107126091446812,0.016993709510844054,0.00985822927424655,0.0331424279410384,0.06468876161862736,0.023190310768941885,0.018589803774293492,0.007604919725847338,0.009107126091446812,0.02563139611304103,0.011735987231245892,0.05745939348417989,0.02619472350014083,0.043282320908834854,0.00525772227959816,0,0.04854004318843301,0.053797765468031174,0.03962069289268613,0.0059149375645479296,0.019528682752793167,0.01474039996244484",-1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0","0.017756482525366404,0.014937993235625705,0.009394964299135663,0.025836151822623075,0.02320556181886509,0.034761367906801954,0.006858323938369034,0.014280345734686208,0.0038519353626456218,0.027996993611424277,0.016910935738444193,0.022266065388951522,0.03288237504697482,0.011086057872980082,0.0077038707252912435,0.017756482525366404,0.012965050732807215,0.009301014656144307,0,0.04114994363021421,0.014656144306651634,0.030815482901164974,0.004039834648628335,0.027809094325441562,0,0.02095077038707253,0.01954152574220218,0.027527245396467493,0.011273957158962795,0.013340849304772641,0.055618188650883124,0,0.03992859827132657,0.016629086809470124,0.019729425028184894,0.009301014656144307,0.05157835400225479,0.05045095828635851,0.021326568959037957,0.009582863585118376,0.02367531003382187,0.01728673431040962,0,0.07168357760240511,0.027715144682450208,0.011931604659902293,0.005918827508455468,0.02433295753476137,0.022453964674934237",1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0","0.004384737382218491,0.02434928631402183,0.008023136486612558,0.011288366452094412,0.012221289299374941,0.02425599402929378,0.03293217650900271,0.015393226980128743,0.00998227446590167,0.011101781882638306,0.022203563765276612,0.016326149827409275,0.01371396585502379,0.011661535591006624,0.018285287806698386,0.020990764063811923,0.03852971359268589,0.022203563765276612,0,0.02117734863326803,0.011101781882638306,0.012221289299374941,0.015393226980128743,0.010355443604813882,0,0.018285287806698386,0.01278104300774326,0.015579811549584849,0.0069036290698759216,0.022949902043101034,0.2522623379046553,0,0.012594458438287154,0.02649500886276705,0.010542028174269987,0.005037783375314861,0.09263923873495662,0.037783375314861464,0.01184812016046273,0.0069036290698759216,0.01688590353577759,0.01371396585502379,0,0,0.007276798208788134,0.005877413937867338,0.010168859035357776,0.009235936188077247,0.016139565257953167",-1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0","0.005212858384013901,0.0034752389226759338,0.01453281731300845,0.012321301634941948,0.009872837848511177,0.02021957191375089,0.005054892978437722,0.022036174077876947,0.024484637864307716,0.0134270594739752,0.004738962167285365,0.024721585972671985,0.016349419477134506,0.013900955690703735,0.0037911697338282916,0.007424374062080404,0.016823315693863045,0.026538188136798042,0,0.015164678935313166,0.015717557854829794,0.009872837848511177,0.021878208672300767,0.015717557854829794,0,0.052997393570807995,0.05986888871337177,0.023220914619698284,0.015006713529736988,0.03372561409051418,0,0,0.1305584077087118,0.03957033409683279,0.0067925124397756895,0.014058921096279915,0.1818971645209699,0.00813521838717321,0.0186399178579891,0.00939894163178264,0.0018955848669141458,0.02282600110575784,0,0,0.011373509201484874,0.010741647579180159,0.010109785956875445,0.008451149198325566,0.01745517731616776",1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,-1,1,0,0,0,0,0","0.02030829459261072,0.006443193866731914,0.014109778973982546,0.011499877660875948,0.017372155615365793,0.0013049506565532992,0.008074382187423538,0.005056683794144034,0.01508849196639752,0.017453715031400373,0.020960769920887367,0.03009542451676046,0.008726857515700187,0.011336758828806786,0.0013049506565532992,0.004893564962074872,0.010113367588288067,0.0035070548894869913,0,0.009134654595873093,0.005790718538455265,0.022999755321751896,0.01231547182122176,0.04232933692194764,0,0.005382921458282359,0.005382921458282359,0.006116956202593589,0.04396052524263926,0.4583639181143463,0,0,0.022999755321751896,0.02870891444417258,0.0047304461300057095,0.007258788027077726,0,0.01231547182122176,0.02479406247451268,0.02030829459261072,0.005056683794144034,0.004893564962074872,0,0,0.008726857515700187,0.006116956202593589,0.01565940787863959,0.010602724084495556,0.008400619851561862",-1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,0,0,0,0,1,0,0,0,0,0,-1,1,0,0,0,0,0","0.01360806213492522,0.012901983439245137,0.018743179921689453,0.003209448616727646,0.00680403106746261,0.018165479170678477,0.03138840747159638,0.021567494704409784,0.015918865138969125,0.016624943834649207,0.017908723281340265,0.02683099043584312,0.030168816997239875,0.014763463636947173,0.011746581937223185,0.01887155786635856,0.0037229603954040697,0.006932409012131715,0,0.039925540792091915,0.018743179921689453,0.004043905257076834,0.004557417035753257,0.00924321201617562,0,0.12972591308813147,0.04878361897426022,0.04114513126644843,0.06386802747288016,0,0,0,0.09191860838307979,0.0384491944283972,0.012901983439245137,0.053726169844020795,0,0.009820912767186597,0.01161820399255408,0.019449258617369534,0.02349316387444637,0.015341164387958149,0,0,0.01887155786635856,0.0164965658899801,0.020283715257718726,0.0164965658899801,0.0012195904743565055",1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,-1,-1,-1,0,0,0,0,1,0,0,0,0,0,-1,1,0,0,0,0,0","0.005341791169351473,0.004256739838076955,0.006510307987647108,0.009681996494449546,0.012603288540188632,0.0035055504548869043,0.015023787663801018,0.007094566396794925,0.013521408897420916,0.013271012436357567,0.01368833987146315,0.025206577080377265,0.017193890326350054,0.021617561138469243,0.009681996494449546,0.008430014189132794,0.007428428344879392,0.0062599115265837574,0,0.004757532760203656,0.013521408897420916,0.013521408897420916,0.013521408897420916,0.009681996494449546,0,0,0.03296886737334112,0.016442700943160003,0.028962523996327517,0,0,0,0.48226358400801267,0.00517486019530924,0.017193890326350054,0.028294800100158585,0,0.005759118604457057,0.03380352224355229,0.01886320006677239,0.022285285034638176,0.01110090977380853,0,0,0.004757532760203656,0.004590601786161422,0.00517486019530924,0.015023787663801018,0.012019030131040815",-1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,0,0,0,-1,1,0,0,0,0,0","0.013978016392401042,0.010547048732448059,0.009911684350975284,0.017599593366795858,0.008069127644704239,0.020077514454539678,0.013469724887222822,0.010102293665417117,0.01327911557278099,0.012198996124277273,0.00825973695914607,0.019950441578245125,0.023254336361903553,0.01671008323273397,0.01702776542347036,0.01651947391829214,0.018616176377152297,0.018425567062710466,0,0.020458733083423344,0.028400787851833025,0.017917275557532246,0.03456382235211894,0.031768219073638734,0,0,0.17370862189465658,0.03856661795539742,0.044983798208272446,0,0,0,0,0.12014740453650169,0.024080310057818157,0.038248935764661034,0,0.007687909015820573,0.014994599402757481,0.028400787851833025,0.043522460130885066,0.007878518330262405,0,0,0.009911684350975284,0.012897896943897326,0.012580214753160937,0.009212783531355233,0.012071923247982718",1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,-1,-1,-1,-1,0,0,0,1,0,0,0,0,0,-1,1,0,0,0,0,0","0.0046471329552615,0.010160680529300567,0.003938248267170762,0.008900441083805923,0.006773787019533711,0.013390044108380593,0.010396975425330813,0.011893509766855702,0.0037019533711405168,0.0033081285444234404,0.011184625078764965,0.012681159420289856,0.006537492123503466,0.011578449905482041,0.00480466288594833,0.0041745431632010084,0.02142407057340895,0.0082703213610586,0,0.004332073093887839,0.006616257088846881,0.012523629489603024,0.007718966603654695,0.00992438563327032,0,0,0,0.01906112161310649,0.013311279143037176,0,0,0,0,0.635239445494644,0.009215500945179584,0.019612476370510397,0,0.011814744801512287,0.0052772526780088215,0.013547574039067423,0.008742911153119093,0.013626339004410837,0,0,0.0077977315689981095,0.018509766855702582,0.008034026465028356,0.0041745431632010084,0.013153749212350347",-1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,-1,1,0,0,0,0,0","0.02618149545151986,0.01686265808741957,0.0094297759041491,0.026403372531617484,0.020412691368981585,0.026015087641446638,0.01564233414688263,0.0119813623252718,0.03394719325493677,0.01686265808741957,0.017861104947858888,0.015864211226980254,0.020246283558908364,0.021965830929664965,0.010705569114710451,0.02329709341025072,0.018082982027956513,0.01447747947637009,0,0.012425116485467052,0.01386731750610162,0.010705569114710451,0.03466829376525405,0.022964277790104282,0,0,0,0.10550255158642112,0.08081872642556023,0,0,0,0,0,0.08292655868648768,0.0890281783891724,0,0.010927446194808076,0.011593077435100954,0.01259152429554027,0.025460394941202575,0.024683825160860883,0,0,0.020412691368981585,0.020412691368981585,0.011593077435100954,0.029065897492788994,0.034113601065009984",1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,-1,1,0,0,0,0,0","0.0012641159615708747,0.0059834822181021406,0.006152031012978257,0.008174616551491657,0.009270183718186414,0.010197202090005056,0.006741951795044665,0.00750042137198719,0.00547783583347379,0.00699477498735884,0.004972189448845441,0.004213719871902916,0.005309287038597674,0.004972189448845441,0.0025282319231417494,0.010534299679757289,0.009270183718186414,0.008595988538681949,0,0.006741951795044665,0.008764537333558066,0.0032867015000842743,0.022838361705713805,0.01255688521827069,0,0,0,0,0.011292769256699815,0,0,0,0,0,0.7262767571211866,0.015506489128602731,0,0.003708073487274566,0.0036237990898365076,0.00851171414124389,0.01103994606438564,0.01609640991066914,0,0,0.005562110230911849,0.005562110230911849,0.0036237990898365076,0.012978257205460982,0.0038766222821506827",-1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,0,0,0,0,0,-1,1,0,0,0,0,0","0.019749233170101705,0.01657428832804176,0.028682128827422913,0.023785180003228757,0.021740300274444384,0.025076682989829412,0.026421998600871764,0.02835925308077275,0.02077167303449389,0.024430931496529085,0.0315341979228327,0.021094548781144057,0.016950976699133615,0.0315341979228327,0.04644029489318194,0.041166657697895924,0.02674487434752193,0.02077167303449389,0,0.01657428832804176,0.02674487434752193,0.034063391271592317,0.058171447021471236,0.020394984663402033,0,0,0,0,0.08873701770435344,0,0,0,0,0,0,0.09390302965075607,0,0.01765054081687564,0.015175160092557713,0.01835010493461766,0.025076682989829412,0.019749233170101705,0,0,0.02077167303449389,0.02276274013883657,0.01657428832804176,0.014798471721465856,0.018672980681267826",1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,-1,-1,-1,-1,-1,-1,1,1,0,0,0,0,0,-1,1,0,0,0,0,0","0.0010246776534881736,0.007428912987789258,0.006062676116471693,0.008197421227905389,0.005721116898642302,0.0010246776534881736,0.007428912987789258,0.005721116898642302,0.007428912987789258,0.004611049440696781,0.009478268294765606,0.004696439245154129,0.004269490222867389,0.007428912987789258,0.005464947485270258,0.009478268294765606,0.006660404747673128,0.0019639655025189993,0,0.005635727094184954,0.0018785756980616514,0.004952608658526172,0.01315002988643156,0.005464947485270258,0,0,0,0,0.8174365980701904,0,0,0,0,0,0,0,0,0.0064042353343010845,0.004269490222867389,0.003671761591665955,0.0052941678763555634,0.004696439245154129,0,0,0.007172743574417215,0.005464947485270258,0.003757151396123303,0.002390914524805738,0.004269490222867389",-1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.01175761230027133,0.017385187418349914,0.0013064013666968144,0.02361571701336549,0.01698321776705859,0.03115264797507788,0.01879208119786956,0.016480755702944428,0.031956587277660535,0.013867952969550798,0.03597628379057381,0.018490603959401067,0.0390915485880816,0.023816701839011155,0.017988141895286906,0.007235453723243895,0.009345794392523364,0.02200783840820018,0.00964727163099186,0.04039794995477841,0.019897497738920713,0.01286302884132248,0.018993066023515224,0.03115264797507788,0.05316048638327806,0.03125314038790071,0.05617525876796302,0.007938900613003718,0.002612802733393629,0.017988141895286906,0.008139885438649382,0.007938900613003718,0.011556627474625665,0.024419656315948148,0.017485679831172746,0.030147723846849564,0.013064013666968143,0.017787157069641242,0.014671892272133454,0.015877801226007435,0.012762536428499649,0.00864234750276354,0.03426791277258567,0.020098482564566374,0.05677821324490001,0.02622851974675912,0.009546779218169028,0.007436438548889559,0.003818711687267611",-1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0","0.004373870875725017,0.009223162498811449,0.021964438528097367,0.01245602358086907,0.028049824094323477,0.019967671389179424,0.025767804506988685,0.018731577446039746,0.026053056955405534,0.020348007987068557,0.042692783113055056,0.017685651801844633,0.030902348578491966,0.0077018161072549204,0.009793667395645146,0.028620328991157174,0.030902348578491966,0.01378720167348103,0.049443757725587144,0.01378720167348103,0.0134068650755919,0.012265855281924504,0.015498716363982125,0.03546638775316155,0.026148141104877818,0.034515546258438716,0.007321479509365789,0.009983835694589712,0.028715413140629458,0.010364172292478845,0.027669487496434345,0.019682418940762576,0.04060093182466483,0.021964438528097367,0.022154606827041932,0.017875820100789197,0.033469620614243606,0.012646191879813634,0.015783968812398973,0.021108681182846818,0.016924978606066367,0.006655890463059808,0.026053056955405534,0.021298849481791386,0,0.018065988399733765,0.024816963012265856,0.01654464200817724,0.010744508890367975",1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0","0.011839969445240142,0.005824501098061682,0.009070944333046883,0.006206435596295235,0.014227060059199848,0.037047646328654635,0.03628377733218753,0.013272223813615964,0.011553518571564976,0.02874057099207486,0.025016709634297717,0.014895445431108566,0.009643846080397213,0.02988637448677552,0.02043349565549508,0.006588370094528788,0.024730258760622553,0.03580635920939559,0,0.010694165950539482,0.012030936694356918,0.010503198701422706,0.02711734937458226,0.0014322543683758235,0.042967631051274706,0.016614150673159554,0.00859352621025494,0.03752506445144658,0.01355867468729113,0.033132817721760716,0.014418027308316624,0.012890289315382412,0.02711734937458226,0.019765110283586365,0.03418313759190299,0.02988637448677552,0.02205671727298768,0.02988637448677552,0.012890289315382412,0.03580635920939559,0.03179604697794328,0.009930296954072377,0.040294089563639834,0.06626563544352143,0,0.02482574238518094,0.01957414303446959,0.006397402845412012,0.006779337343645565",-1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0","0.010706235912847483,0.012114951164537941,0.01418106686701728,0.01249060856498873,0.016716754320060104,0.03211870773854245,0.021036814425244178,0.01587152516904583,0.011081893313298272,0.01652892561983471,0.017468069120961684,0.0202854996243426,0.012114951164537941,0.023854244928625094,0.021788129226145755,0.04019534184823441,0.014932381667918857,0.02300901577761082,0,0.015965439519158527,0.014556724267468069,0.028925619834710745,0.008170548459804658,0.018313298271975958,0.018313298271975958,0.018313298271975958,0.02610818933132983,0.0202854996243426,0.02225770097670924,0.02629601803155522,0.023478587528174305,0.009297520661157025,0.05259203606311044,0.0236664162283997,0.010518407212622089,0.020473328324567993,0.06846356123215627,0.028456048084147256,0.02188204357625845,0.02404207362885049,0.027047332832456798,0.013993238166791886,0.029958677685950414,0,0,0.04648760330578512,0.009767092411720512,0.024793388429752067,0.011081893313298272",1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,0,0,0","0.01731561213028828,0.0027143391988019468,0.014507675028079372,0.0027143391988019468,0.031074503931111944,0.01525645825533508,0.009359790340696368,0.014507675028079372,0.014039685511044552,0.01497566454511419,0.004679895170348184,0.01956196181205541,0.011325346312242605,0.01956196181205541,0.007300636465743167,0.020778734556345938,0.0054286783976038935,0.01272931486334706,0,0.008236615499812805,0.01113815050542868,0.00889180082366155,0.020778734556345938,0.02283788843129914,0.012916510670160988,0.01113815050542868,0.010482965181579932,0.004024709846499439,0.011980531636091352,0.008611007113440658,0.015069262448521152,0.017128416323474355,0.030044926993635344,0.03304005990265818,0.02517783601647323,0.02031074503931112,0,0.017409210033695246,0.026769000374391613,0.01113815050542868,0.028547360539123923,0.002339947585174092,0.3441594908274055,0,0,0.020778734556345938,0.020029951329090228,0.007394234369150131,0.011793335829277425",-1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,0,0,0,0","0.01202963397638084,0.013349959656715323,0.016357368150810535,0.00300740849409521,0.014156825350253062,0.009975794029193867,0.028093596420450378,0.00528130272133793,0.011662876842954596,0.020758453751925476,0.017824396684515513,0.018191153817941758,0.012469742536492336,0.022958996552482947,0.010489254015990612,0.011662876842954596,0.006088168414875669,0.011076065429472603,0,0.03616225335582777,0.01804445096457126,0.028973813540673365,0.011076065429472603,0.011516173989584098,0.0227389422724272,0.030074084940952102,0.01745763955108927,0.01797109953788601,0.02039169661849923,0.01202963397638084,0.010342551162620114,0.018777965231423752,0.08406073498129539,0.036382307635883515,0.035795496222401524,0.01202963397638084,0,0.017090882417663024,0.035648793369031026,0.06278882124257316,0.03146776204797183,0.0035208684808919533,0,0,0,0.11721557984302795,0.02024499376512873,0.00975573974913812,0.033008142008362065",1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,1,0,0,0","0.009519688446559932,0.009086975335352661,0.011769796624837733,0.009865858935525747,0.008135006490696668,0.021376027693639117,0.031761142362613584,0.010990913024664647,0.01324102120294245,0.011769796624837733,0.014019904803115534,0.04941583729987019,0.03444396365209866,0.01592384249242752,0.003202077022933795,0.011769796624837733,0.02206836867157075,0.026135871916919084,0,0.025097360450021637,0.013673734314149718,0.021376027693639117,0.01566421462570316,0.010471657291215923,0.017395067070532236,0.02604932929467763,0.024837732583297273,0.0210298572046733,0.005625270445694505,0.011769796624837733,0.014452617914322804,0.048031155344006926,0.027347468628299437,0.0420597144093466,0.005279099956728689,0.00752920813500649,0,0.03470359151882302,0.23254002596278667,0.040761575075724796,0.007875378623972307,0.010298572046733016,0,0,0,0,0.00640415404586759,0.005452185201211597,0.009779316313284292",-1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,-1,-1,-1,1,0,0,0","0.01383946223803875,0.013364966389877423,0.011704230921312772,0.03938315539739027,0.01984974298141558,0.029418742586002373,0.025227362593910636,0.021431395808620007,0.009252669039145907,0.005614867536575721,0.013364966389877423,0.01984974298141558,0.016686437327006722,0.010280743376828785,0.016211941478845394,0.010280743376828785,0.011229735073151443,0.022301304863582443,0,0.019137999209173587,0.016844602609727165,0.0041913799920917354,0.016211941478845394,0.008540925266903915,0.022143139580862,0.06374060893633847,0.055357848952155,0.01431395808620008,0.011704230921312772,0.01984974298141558,0.012890470541716093,0.027204428627916173,0.0830367734282325,0.06018189007512851,0.024594701463028865,0.009252669039145907,0,0.009727164887307236,0,0.13831553973902727,0.02609727164887307,0.011941478845393436,0,0,0,0,0.015025701858442072,0.0077500988533017005,0.01265322261763543",1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0,0,-1,-1,-1,1,0,0,0","0.009139050222070379,0.00538093611206013,0.007772463272975743,0.008541168431841476,0.010676460539801844,0.012811752647762215,0.019730099077553808,0.015203279808677828,0.0058079945336522035,0.011103518961393919,0.01076187222412026,0.008284933378886231,0.007430816535702084,0.011701400751622822,0.003160232319781346,0.007430816535702084,0.004099760847283909,0.005039289374786471,0,0.009395285275025624,0.020071745814827468,0.006918346429791595,0.011701400751622822,0.008882815169115136,0.01076187222412026,0.038435257943286644,0.020157157499145883,0.01597198496754356,0.01076187222412026,0.009139050222070379,0.008541168431841476,0.014605398018448923,0.5896822685343355,0.020157157499145883,0.005039289374786471,0.006918346429791595,0,0.004612230953194397,0,0,0.006832934745473181,0.005124701059104886,0,0,0,0,0.00358729074137342,0.0028185855825076872,0.0058079945336522035",-1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,-1,1,0,0,-1,-1,-1,1,0,0,0","0.013757115749525617,0.02508301707779886,0.016129032258064516,0.025320208728652753,0.010851518026565464,0.033562618595825426,0.018145161290322582,0.02022058823529412,0.015180265654648957,0.009369070208728653,0.014468690702087287,0.023778462998102465,0.021347248576850095,0.02840370018975332,0.008894686907020872,0.016603415559772294,0.014468690702087287,0.015891840607210626,0,0.01725569259962049,0.06837049335863378,0.024015654648956358,0.018145161290322582,0.007293643263757116,0.009902751423149905,0.042042220113851995,0.09386859582542695,0.0560365275142315,0.016129032258064516,0.016781309297912713,0.012808349146110056,0.009131878557874763,0,0.148719165085389,0.028581593927893736,0.010851518026565464,0,0.009369070208728653,0,0,0.014943074003795066,0.024430740037950663,0,0,0,0,0.010614326375711575,0.009902751423149905,0.019331119544592032",1
